funded_amnt,term,int_rate,sub_grade,addr_state,verification_status,annual_inc,emp_length,delinq_2yrs,inq_last_6mths,revol_util,acc_now_delinq,open_il_6m,open_il_12m,open_il_24m,total_bal_il,all_util,inq_fi,inq_last_12m,delinq_amnt,num_il_tl,total_il_high_credit_limit,Class
6000,term_36,8.49,B1,FL,Source_Verified,31000,emp_5,0,0,54.7,0,1,0,0,11664,59,0,1,0,1,18995,good
5000,term_36,11.99,C1,MO,Not_Verified,28012,emp_ge_10,0,0,76.8,0,2,1,2,5416,66,0,0,0,9,10366,good
3000,term_36,9.75,B3,OH,Not_Verified,42000,emp_9,0,0,16.8,0,3,2,4,41380,48,2,2,0,10,52631,good
16800,term_60,11.99,C1,VA,Not_Verified,93500,emp_8,0,1,46.8,0,16,0,0,186346,94,1,1,0,41,175679,good
24000,term_36,9.16,B2,AL,Verified,55020,emp_unk,0,0,64.1,0,2,0,0,26936,62,0,0,0,8,44125,good
7000,term_36,5.32,A1,OK,Not_Verified,63000,emp_6,0,0,21.4,0,2,2,2,24601,52,1,1,0,20,33479,good
10000,term_36,11.47,B5,FL,Not_Verified,93500,emp_ge_10,3,0,55,0,2,1,1,24896,55,1,3,0,9,34963,good
26000,term_36,5.32,A1,NV,Not_Verified,80000,emp_ge_10,0,0,43.2,0,1,0,0,2946,41,0,0,0,2,10143,good
40000,term_60,9.75,B3,LA,Verified,138792,emp_8,0,0,53.6,0,0,0,0,0,54,0,0,0,1,0,good
20000,term_36,11.47,B5,IL,Not_Verified,90000,emp_ge_10,0,1,89.4,0,3,0,2,12418,49,4,2,0,11,41476,good
20000,term_36,6.99,A3,WA,Not_Verified,76140,emp_lt_1,0,1,72,0,0,0,0,0,72,0,1,0,1,0,good
16000,term_36,16.29,D1,CA,Verified,53000,emp_5,0,2,88.4,0,0,0,0,0,88,0,3,0,0,0,good
35000,term_60,8.39,B1,OH,Source_Verified,110000,emp_ge_10,0,0,48.9,0,3,0,1,34024,54,0,0,0,5,51835,good
20000,term_36,7.89,A5,TX,Not_Verified,89000,emp_lt_1,0,0,95,0,1,0,0,10182,55,0,0,0,3,29326,good
30000,term_60,9.8,B3,KY,Source_Verified,93000,emp_8,0,0,74.5,0,1,0,1,16423,74,2,1,0,2,22639,good
12000,term_36,7.39,A4,CA,Verified,30000,emp_3,0,0,7.6,0,1,1,1,40486,8,0,0,0,2,40286,good
21000,term_60,6.49,A2,CO,Not_Verified,58240,emp_lt_1,0,0,25.3,0,2,0,0,4564,26,0,0,0,8,14578,good
25600,term_60,13.99,C4,WA,Verified,92000,emp_2,0,0,100,0,2,0,0,2207,43,3,1,0,6,24657,good
4050,term_36,13.67,C3,CA,Verified,78000,emp_6,0,5,74,0,2,2,2,58526,74,0,2,0,6,60433,good
28000,term_60,9.16,B2,FL,Not_Verified,163000,emp_7,0,1,51.6,0,2,0,5,35477,60,3,4,0,13,47064,good
28000,term_36,7.39,A4,CT,Source_Verified,100000,emp_ge_10,4,0,66.3,0,3,0,0,12076,42,1,0,0,5,57976,good
16000,term_36,9.75,B3,CA,Source_Verified,120000,emp_ge_10,0,2,66.4,0,4,2,4,39191,70,1,3,0,11,53667,good
17600,term_60,10.78,B4,MO,Not_Verified,80000,emp_ge_10,0,0,65.8,0,2,0,0,14224,53,1,2,0,5,34265,good
30000,term_36,11.47,B5,MN,Source_Verified,75000,emp_3,0,1,42.2,0,0,0,0,0,42,1,1,0,4,0,good
14000,term_60,13.67,C3,CA,Source_Verified,92000,emp_ge_10,1,0,33.2,0,2,2,3,53891,49,1,3,0,9,57383,good
35000,term_60,24.11,F2,NC,Verified,79900,emp_unk,0,0,66,0,2,0,4,78820,66,2,4,0,17,91734,good
11200,term_36,9.8,B3,NV,Source_Verified,41000,emp_1,1,1,43.8,0,2,1,5,27853,65,6,8,0,7,36798,good
3575,term_36,22.45,F1,AL,Verified,39000,emp_3,0,5,22,0,1,1,1,24514,22,0,8,0,2,26554,good
11000,term_60,9.8,B3,NC,Not_Verified,38000,emp_unk,0,0,23,0,1,1,2,4771,36,0,2,0,5,5000,good
8000,term_36,9.16,B2,FL,Verified,85000,emp_ge_10,0,0,94.6,0,2,2,2,66631,87,1,1,0,15,81066,good
23500,term_36,11.99,C1,CT,Source_Verified,100000,emp_ge_10,0,3,24.9,0,1,1,1,21068,74,1,4,0,1,23580,bad
35000,term_36,11.47,B5,MA,Source_Verified,117000,emp_ge_10,1,1,71.4,0,4,1,4,105119,70,2,2,0,15,160386,good
35000,term_60,21.97,E4,VA,Source_Verified,78000,emp_6,0,0,56.6,0,2,0,3,32284,64,0,2,0,11,45356,good
9500,term_36,9.75,B3,VA,Source_Verified,35000,emp_lt_1,0,1,28.8,0,1,1,1,10566,43,1,3,0,4,19590,bad
9500,term_36,8.39,B1,VA,Not_Verified,94000,emp_ge_10,0,1,24.1,0,8,2,2,63199,56,0,1,0,15,87369,good
3000,term_36,11.48,B5,TX,Verified,57900,emp_5,0,0,74.8,0,10,1,2,47151,74,0,3,0,16,63464,good
17000,term_36,9.75,B3,TX,Source_Verified,100000,emp_3,3,0,44.3,0,3,1,2,59191,40,1,3,0,9,89492,good
5000,term_36,10.78,B4,CA,Source_Verified,58000,emp_1,0,1,45.1,0,1,0,0,6230,44,0,4,0,1,14785,good
4800,term_36,13.67,C3,MD,Source_Verified,65000,emp_7,0,1,11.3,0,3,4,5,58651,60,2,1,0,7,60337,good
19200,term_60,7.89,A5,KY,Not_Verified,75000,emp_6,2,0,5,0,3,0,0,12915,41,0,1,0,14,23753,good
20000,term_36,6.49,A2,NY,Not_Verified,86000,emp_2,1,0,45,0,1,0,0,4312,43,0,0,0,5,16003,good
6000,term_36,13.67,C3,TX,Verified,52000,emp_ge_10,0,1,83.3,0,3,3,3,87307,95,0,1,0,28,86069,good
20675,term_60,23.13,F2,NY,Source_Verified,72000,emp_3,0,0,19.3,0,0,0,0,0,28,0,0,0,2,0,good
14400,term_36,5.32,A1,KS,Not_Verified,155000,emp_lt_1,0,0,5.9,0,3,1,2,75868,33,2,6,0,15,89354,good
8000,term_36,13.67,C3,LA,Source_Verified,50000,emp_3,0,1,71.1,0,2,1,2,36521,80,0,2,0,3,43624,good
25000,term_36,13.44,C3,NC,Verified,94000,emp_ge_10,0,0,66.4,0,2,0,1,27276,73,2,0,0,8,34331,good
16000,term_36,9.75,B3,TN,Verified,97000,emp_lt_1,0,3,33.6,0,4,2,4,45385,45,2,3,0,9,60047,good
15000,term_36,5.32,A1,NJ,Not_Verified,70000,emp_ge_10,0,0,33.4,0,1,1,4,17646,43,5,5,0,11,31641,good
10000,term_60,17.27,D2,NE,Source_Verified,35000,emp_ge_10,0,3,27.1,0,1,1,1,1796,31,0,4,0,4,2032,good
3200,term_36,13.44,C3,GA,Verified,55000,emp_ge_10,0,0,55.8,0,5,2,5,33970,62,2,2,0,14,51899,good
35000,term_60,11.48,B5,TX,Verified,97000,emp_6,0,0,81,0,1,0,1,13129,81,0,0,0,5,14699,good
25000,term_36,8.39,B1,CA,Not_Verified,84000,emp_7,0,2,49.3,0,0,0,0,0,49,0,4,0,2,0,good
3750,term_36,18.25,D3,TX,Verified,40000,emp_unk,1,0,55.3,0,4,1,2,12907,57,3,2,0,7,21855,good
2800,term_36,15.31,C5,TN,Source_Verified,62500,emp_4,0,0,87.6,0,2,0,2,74198,88,1,3,0,8,77324,good
35000,term_60,11.47,B5,WA,Source_Verified,105000,emp_3,0,2,58,0,2,0,2,68438,69,0,3,0,11,94319,good
10000,term_36,9.16,B2,TX,Verified,60000,emp_4,0,0,84,0,7,1,2,40023,84,1,2,0,12,69716,good
8000,term_36,15.31,C5,KS,Source_Verified,75000,emp_ge_10,0,2,63.2,0,1,0,1,8978,77,9,5,0,1,10500,good
17475,term_36,15.77,D1,AL,Verified,38000,emp_ge_10,0,0,26.6,0,1,0,1,5928,36,1,1,0,3,7000,good
12000,term_36,10.75,B4,CA,Not_Verified,75000,emp_ge_10,1,0,62,0,1,0,0,3418,48,0,1,0,4,15382,good
14000,term_36,8.39,B1,TX,Verified,72000,emp_unk,0,2,36.5,0,2,0,0,15870,38,1,3,0,8,38589,good
25000,term_36,9.16,B2,WI,Not_Verified,100000,emp_ge_10,0,2,49.8,0,3,2,4,78678,44,6,6,0,8,106437,good
35000,term_36,7.49,A4,GA,Verified,105000,emp_ge_10,0,0,76,0,0,0,0,0,76,0,1,0,5,0,good
20000,term_60,9.8,B3,CA,Not_Verified,60000,emp_7,0,0,92.8,0,1,0,0,3381,55,0,0,0,4,16976,good
12000,term_60,9.17,B2,CA,Not_Verified,79000,emp_8,0,0,18.1,0,12,0,2,60183,56,3,3,0,19,74824,good
5600,term_36,13.67,C3,CA,Verified,45000,emp_1,0,1,57.9,0,2,1,1,7919,72,2,7,0,4,9500,good
7750,term_36,15.77,D1,MS,Not_Verified,70000,emp_9,1,3,42,0,1,0,0,16740,42,1,1,0,2,38546,good
16000,term_36,11.47,B5,CA,Not_Verified,85000,emp_ge_10,2,0,35.6,1,3,0,0,52613,53,0,0,108,4,104877,good
30050,term_36,24.11,F2,TX,Source_Verified,71000,emp_2,1,3,64.1,0,3,1,3,23904,67,0,5,0,7,32992,bad
18000,term_36,9.8,B3,CA,Not_Verified,70000,emp_unk,0,0,69.7,0,1,1,1,18686,77,0,0,0,1,20000,good
6500,term_36,7.91,A5,NJ,Not_Verified,50000,emp_3,0,0,24,0,0,0,0,0,24,0,0,0,1,0,good
24000,term_60,14.46,C4,NY,Source_Verified,56000,emp_1,0,0,4.6,0,12,0,2,82638,65,2,1,0,23,95500,good
8000,term_36,5.32,A1,CA,Source_Verified,25000,emp_unk,0,0,87.2,0,0,0,0,0,87,0,0,0,0,0,good
12000,term_36,12.99,C2,NY,Verified,39000,emp_3,1,1,57.4,0,3,0,0,37942,78,0,1,0,5,44165,good
28000,term_36,6.49,A2,IL,Verified,89740,emp_9,0,0,79.8,0,1,0,0,13901,73,0,0,0,2,21414,good
11325,term_60,24.99,F3,FL,Not_Verified,31500,emp_1,0,0,38.6,0,4,1,2,27735,57,1,2,0,6,39080,good
8000,term_36,11.47,B5,VA,Not_Verified,66000,emp_5,0,1,58.6,0,4,1,2,21492,54,0,1,0,6,42418,good
5000,term_36,7.91,A5,FL,Verified,33000,emp_unk,0,0,55.8,0,1,0,1,3056,50,4,5,0,4,6861,good
34500,term_60,21.18,E3,CA,Source_Verified,100400,emp_ge_10,0,4,43.5,0,9,1,2,218277,90,3,6,0,11,192696,good
30000,term_60,10.78,B4,CA,Source_Verified,275000,emp_3,0,0,25.5,0,4,3,4,109907,83,1,2,0,12,127575,good
28000,term_60,18.99,E1,ME,Not_Verified,92000,emp_ge_10,1,0,55.4,0,3,1,1,32058,60,2,3,0,18,49066,good
12000,term_60,14.46,C4,NY,Source_Verified,57000,emp_ge_10,0,0,64.4,0,1,0,0,30632,79,0,0,0,1,34410,good
12800,term_36,18.99,D4,CA,Verified,55000,emp_8,0,1,84.3,0,4,1,4,44548,78,1,3,0,6,58202,good
15600,term_60,14.46,C4,CA,Verified,50000,emp_2,0,1,33.3,0,1,1,2,29323,72,0,3,0,4,32688,good
5000,term_36,9.16,B2,FL,Not_Verified,27000,emp_unk,0,0,60.1,0,3,0,2,20143,63,0,0,0,6,31010,good
20975,term_60,12.99,C2,TX,Not_Verified,131840,emp_3,0,2,42.3,0,3,1,2,67490,65,1,2,0,11,71291,good
15425,term_36,11.99,C1,CA,Not_Verified,150000,emp_ge_10,0,1,20,0,3,0,0,23750,47,0,1,0,12,47037,good
18000,term_60,17.27,D2,MA,Verified,47000,emp_ge_10,0,0,58.6,0,3,1,1,15693,58,1,1,0,7,27269,good
6000,term_36,6.49,A2,KY,Not_Verified,60000,emp_7,0,1,38.8,0,0,0,0,0,39,0,1,0,2,0,good
35000,term_60,12.99,C2,CT,Verified,98000,emp_ge_10,0,0,79,0,1,0,0,9769,79,0,2,0,2,21068,good
10000,term_60,9.75,B3,PA,Source_Verified,54500,emp_2,1,1,47.3,0,15,0,0,55432,68,0,1,0,21,77660,good
25000,term_36,5.32,A1,SC,Verified,350000,emp_ge_10,0,0,11,0,3,0,3,63921,64,0,0,0,14,82348,good
24000,term_36,11.99,C1,CA,Source_Verified,81000,emp_1,0,0,78.3,0,2,0,1,50508,95,0,0,0,5,52240,good
24000,term_60,12.99,C2,FL,Source_Verified,198000,emp_8,0,0,67.5,0,3,1,3,48069,76,1,0,0,4,57489,good
18000,term_36,7.49,A4,MI,Source_Verified,42640,emp_3,0,0,30,0,1,1,1,5884,33,1,1,0,4,9414,good
6750,term_36,19.53,D5,FL,Source_Verified,17800,emp_6,0,0,60.7,0,1,1,3,23731,88,1,0,0,3,24664,good
17975,term_36,15.31,C5,IL,Source_Verified,50000,emp_1,1,2,57.7,0,2,1,2,21059,63,3,3,0,10,32954,good
20000,term_36,11.99,C1,HI,Not_Verified,86000,emp_4,0,0,66.3,0,6,2,5,64957,74,1,0,0,15,85608,good
14000,term_60,26.06,F5,NJ,Verified,65000,emp_3,0,1,83.9,0,1,0,0,16030,77,0,3,0,1,23341,good
24000,term_36,6.49,A2,MN,Verified,102000,emp_ge_10,1,0,42.3,0,2,3,4,53250,67,0,0,0,32,55886,good
10000,term_36,7.39,A4,NY,Not_Verified,80000,emp_3,0,2,22.1,0,0,0,0,0,22,0,4,0,2,0,good
18400,term_36,12.99,C2,MA,Source_Verified,40000,emp_5,0,0,88.1,0,0,0,0,0,88,0,0,0,1,0,good
5000,term_36,7.39,A4,CA,Source_Verified,66225,emp_1,0,0,63.8,0,2,1,1,2380,62,0,0,0,3,4300,good
15400,term_60,10.75,B4,TX,Verified,40832,emp_unk,0,0,70.1,0,1,0,1,5098,68,3,7,0,10,7980,good
15000,term_36,7.89,A5,OH,Not_Verified,75000,emp_6,3,0,62.3,0,3,0,0,18153,60,0,1,0,7,31538,good
24000,term_36,5.32,A1,MA,Not_Verified,150000,emp_ge_10,0,0,20.7,0,0,0,0,0,21,2,3,0,4,0,good
12800,term_36,15.77,D1,FL,Source_Verified,65000,emp_8,0,1,75.9,0,2,1,1,114100,76,1,3,0,14,104236,good
15000,term_36,13.67,C3,TX,Not_Verified,75000,emp_4,0,1,19.4,0,2,1,1,73183,30,1,9,0,4,92739,good
3000,term_36,11.47,B5,IL,Verified,25536,emp_3,1,0,30.4,0,1,1,1,7458,50,0,1,0,1,8000,good
11000,term_36,6.97,A3,FL,Source_Verified,68000,emp_1,0,1,79,0,2,0,0,6344,79,0,2,0,4,8167,good
15600,term_60,22.45,F1,CA,Source_Verified,75000,emp_ge_10,0,2,2.1,0,1,0,1,7373,26,0,3,0,2,13970,bad
17625,term_60,21.48,E5,VA,Source_Verified,114480,emp_2,0,1,88.7,0,14,0,3,188304,95,3,8,0,44,176456,good
14200,term_36,10.75,B4,VA,Verified,38409,emp_ge_10,0,0,99,0,1,1,1,5292,99,0,1,0,2,6000,good
9000,term_36,9.8,B3,AZ,Not_Verified,75500,emp_ge_10,2,0,66.9,0,2,1,1,51367,42,2,5,0,11,77187,good
15000,term_36,11.47,B5,HI,Verified,23716,emp_5,0,0,68.9,0,2,0,1,24037,64,0,0,0,8,37824,good
27000,term_36,7.39,A4,MD,Verified,140000,emp_6,1,1,22.5,0,3,1,3,88798,60,1,3,0,4,94003,good
12000,term_60,21.97,E4,CA,Not_Verified,65000,emp_3,3,0,45.6,0,5,2,4,40049,76,2,8,0,19,48131,good
28000,term_36,7.49,A4,NJ,Source_Verified,200000,emp_lt_1,1,0,95.6,0,6,1,2,138289,89,0,1,0,9,148228,good
2200,term_36,13.67,C3,NJ,Verified,37000,emp_8,0,0,90.3,0,11,0,1,25156,55,0,0,0,15,53653,bad
8000,term_36,13.99,C4,SD,Verified,52104,emp_unk,0,1,28.6,0,2,2,5,32534,85,1,3,0,21,33508,bad
28000,term_60,9.17,B2,CA,Source_Verified,145000,emp_ge_10,0,0,35.5,0,1,1,1,20365,46,0,1,0,4,22000,good
24000,term_36,5.32,A1,DE,Verified,110000,emp_ge_10,0,0,43.2,0,4,0,0,160573,38,0,0,0,10,269647,good
7550,term_36,18.25,D3,FL,Source_Verified,31500,emp_2,0,0,60.4,0,0,0,0,0,60,0,0,0,4,0,good
20000,term_36,5.32,A1,NJ,Not_Verified,163000,emp_ge_10,0,0,22.6,0,2,1,1,45011,25,1,4,0,3,63057,good
10000,term_36,5.32,A1,MO,Source_Verified,47000,emp_9,0,0,70.2,0,7,0,0,28678,107,0,0,0,23,21250,good
6100,term_36,12.88,C2,TX,Source_Verified,60000,emp_1,0,1,15.5,0,2,1,2,35785,37,1,3,0,12,53075,good
7675,term_36,12.99,C2,SC,Verified,34000,emp_5,0,0,65.9,0,2,1,4,6968,62,0,0,0,8,11750,good
12000,term_36,10.78,B4,NM,Verified,75000,emp_2,0,1,88,0,3,0,2,53180,86,2,3,0,26,62480,good
28000,term_60,10.78,B4,CA,Not_Verified,78000,emp_lt_1,0,0,13.7,0,3,1,3,43771,40,0,0,0,4,54836,good
17500,term_36,16.29,D1,NC,Source_Verified,35000,emp_1,0,0,80.4,0,12,1,4,143102,94,1,0,0,30,143250,bad
6000,term_36,11.47,B5,HI,Source_Verified,18000,emp_unk,0,0,90.9,0,0,0,0,0,91,0,0,0,1,0,good
15000,term_36,6.49,A2,FL,Source_Verified,91500,emp_8,0,1,31.1,0,9,0,1,309694,144,0,1,0,25,219002,good
15750,term_60,18.99,D4,CT,Source_Verified,35000,emp_3,0,1,53.6,0,0,0,0,0,54,0,2,0,9,0,good
16000,term_60,9.8,B3,CA,Verified,41000,emp_9,0,0,34.7,0,1,0,0,11766,38,0,0,0,3,27169,good
11000,term_36,11.99,C1,TX,Source_Verified,80000,emp_1,0,0,35.5,0,0,0,0,0,36,1,1,0,1,0,good
21825,term_36,18.99,D4,NY,Not_Verified,52000,emp_1,0,0,90.1,0,4,0,0,151097,104,1,0,0,10,143708,good
4000,term_36,15.31,C5,CA,Source_Verified,50000,emp_9,2,2,13.5,0,6,1,1,69033,61,0,3,0,6,76384,good
20000,term_36,10.75,B4,VA,Source_Verified,60000,emp_1,1,0,48.1,0,12,0,2,74888,78,3,2,0,17,82774,good
27500,term_60,28.34,G3,GA,Source_Verified,65500,emp_ge_10,0,0,42.5,0,2,2,2,44455,76,2,5,0,6,48476,good
14400,term_36,6.97,A3,FL,Not_Verified,126000,emp_1,0,0,49.5,0,4,1,2,100207,56,0,1,0,10,117661,good
25000,term_60,14.46,C4,FL,Not_Verified,63200,emp_ge_10,0,0,60.8,0,3,1,3,243496,70,2,0,0,29,255579,good
9600,term_36,18.99,D4,CA,Source_Verified,80000,emp_ge_10,0,3,32.7,0,4,2,4,58997,53,2,8,0,8,86870,good
9675,term_36,13.67,C3,TX,Not_Verified,22000,emp_unk,1,1,13.1,0,3,2,3,6214,21,1,2,0,18,9490,good
5350,term_36,21.18,E3,AZ,Source_Verified,40000,emp_6,0,0,69.6,0,3,0,2,62838,89,2,2,0,19,68305,good
35000,term_36,9.16,B2,CA,Verified,89000,emp_ge_10,0,0,35,0,2,0,1,27867,35,0,2,0,7,51336,good
5500,term_36,9.75,B3,MO,Not_Verified,65000,emp_5,0,1,30.2,0,4,1,3,70742,60,1,2,0,9,87291,good
10000,term_36,6.49,A2,MA,Source_Verified,50000,emp_lt_1,0,0,67,0,7,0,1,5584,42,1,2,0,14,21565,good
9600,term_36,9.16,B2,LA,Source_Verified,52000,emp_5,0,0,15.9,0,2,1,2,35425,46,2,1,0,4,41781,good
28000,term_60,9.75,B3,NY,Not_Verified,80000,emp_ge_10,3,1,5.5,0,0,0,0,0,6,1,3,0,7,0,good
28000,term_36,11.47,B5,VA,Source_Verified,110000,emp_ge_10,1,0,52.4,0,0,0,0,0,52,0,1,0,0,0,good
30000,term_36,9.75,B3,CA,Verified,112000,emp_ge_10,0,1,64,0,2,1,2,86229,64,0,2,0,3,98673,good
13350,term_60,22.45,E5,TX,Verified,70000,emp_1,0,0,94.2,0,12,0,3,72021,105,3,0,0,15,77143,good
9000,term_36,18.99,E3,NY,Verified,18000,emp_unk,1,2,34.1,0,0,0,0,0,34,1,2,0,0,0,good
16000,term_36,6.99,A3,VA,Source_Verified,320000,emp_ge_10,0,2,15,0,1,0,1,54288,15,0,6,0,5,80000,good
2825,term_36,18.99,D4,PA,Source_Verified,37000,emp_ge_10,1,0,85.2,0,1,0,0,5337,74,0,0,0,5,13739,bad
12000,term_60,18.99,D4,TN,Not_Verified,40000,emp_6,0,0,94.3,0,1,0,1,13609,85,1,1,0,3,18106,good
35000,term_60,10.75,B4,MD,Source_Verified,240000,emp_9,0,1,0.5,0,1,0,1,3328,4,0,3,0,2,7200,good
17625,term_36,14.46,C4,VA,Verified,42000,emp_2,0,0,71.9,0,4,1,2,56206,90,1,2,0,9,58003,good
15600,term_60,19.99,E1,NJ,Not_Verified,74500,emp_9,0,2,42.8,0,2,0,1,28550,54,0,2,0,4,35576,good
18000,term_36,10.75,B4,CA,Not_Verified,120000,emp_5,1,1,19.4,0,2,2,2,21263,34,1,1,0,5,27936,good
26000,term_36,11.99,C1,FL,Source_Verified,54000,emp_ge_10,0,0,97.9,0,1,0,0,9809,70,0,1,0,2,20748,good
24000,term_36,7.89,A5,WA,Not_Verified,130000,emp_ge_10,0,0,58.1,0,1,0,1,17490,61,0,1,0,4,24940,good
3000,term_36,18.49,D5,IL,Verified,33000,emp_2,0,1,58.4,0,4,2,3,31859,81,2,2,0,8,36669,good
20000,term_60,14.46,C4,NM,Not_Verified,80000,emp_5,0,0,25.4,0,2,2,3,38017,67,3,4,0,10,41421,good
10000,term_36,8.49,B1,WA,Source_Verified,50000,emp_2,0,0,36.8,0,0,0,0,0,37,0,0,0,6,0,good
13000,term_36,6.49,A2,OK,Source_Verified,45000,emp_5,1,0,39.6,0,1,0,1,2870,42,0,0,0,3,5000,good
13500,term_36,10.75,B4,CA,Source_Verified,67000,emp_ge_10,0,2,68.6,0,2,0,0,5330,58,1,2,0,4,14374,good
5500,term_36,15.77,D1,NY,Verified,50000,emp_6,0,0,73.4,0,0,1,1,10313,63,0,2,0,2,18816,good
15000,term_36,9.16,B2,LA,Source_Verified,175000,emp_ge_10,1,2,9.8,0,6,6,7,135559,59,1,4,0,17,154970,good
8000,term_36,15.31,C5,FL,Source_Verified,52000,emp_2,1,1,55.5,0,1,1,2,19248,72,4,4,0,9,23317,good
4350,term_36,10.75,B4,AR,Source_Verified,47000,emp_4,0,1,36.7,0,1,1,4,14557,62,0,1,0,28,16934,good
10000,term_36,18.99,D4,TN,Source_Verified,54337,emp_5,0,3,78.4,0,3,3,7,83360,81,5,5,0,22,82191,good
13800,term_60,11.99,C1,IL,Not_Verified,30000,emp_6,0,0,32.2,0,0,0,0,0,32,0,0,0,0,0,good
15000,term_36,6.97,A3,OK,Source_Verified,100000,emp_ge_10,0,1,88.5,0,3,2,3,64699,92,2,6,0,6,69620,good
5000,term_36,8.39,B1,FL,Source_Verified,42000,emp_3,4,0,66.7,0,1,0,1,13735,64,1,0,0,12,22089,good
10500,term_36,12.99,C2,CA,Not_Verified,60000,emp_1,3,1,76.9,0,1,0,0,9723,63,2,3,0,2,17341,good
12800,term_36,6.49,A2,TX,Not_Verified,145000,emp_2,0,0,32.1,0,2,2,2,124640,32,3,8,0,10,134048,good
32000,term_36,9.75,B3,CA,Verified,67000,emp_ge_10,0,0,89.9,0,1,0,0,6857,65,0,0,0,3,22121,good
21600,term_36,23.13,F1,FL,Verified,60000,emp_ge_10,1,3,36,0,1,0,0,6439,36,0,5,0,3,20110,bad
12775,term_60,17.27,D2,VA,Not_Verified,53000,emp_ge_10,1,1,71.2,0,5,1,2,70044,91,1,4,0,6,73481,good
20000,term_36,9.17,B2,FL,Verified,86447.68,emp_ge_10,1,1,67,0,0,0,0,0,67,0,1,0,4,0,good
7475,term_36,11.99,C1,GA,Source_Verified,21960,emp_5,0,0,74.4,0,0,0,0,0,74,0,0,0,1,0,good
3000,term_36,10.75,B4,PA,Source_Verified,30000,emp_8,0,0,13.2,0,6,2,2,15704,35,0,3,0,12,29487,good
20000,term_60,16.59,D2,VA,Not_Verified,50000,emp_unk,0,1,42.1,0,3,1,2,21039,56,0,1,0,6,32640,good
18000,term_36,11.47,B5,NY,Source_Verified,60000,emp_4,0,1,62.1,0,0,0,0,0,62,1,2,0,0,0,good
18000,term_60,25.88,F4,CA,Source_Verified,50000,emp_ge_10,1,3,74,0,1,0,1,12359,55,0,6,0,3,28799,bad
2000,term_36,13.44,C3,MN,Source_Verified,55250,emp_2,0,0,54.5,0,3,3,3,19450,73,1,4,0,7,24214,good
6000,term_36,6.49,A2,NJ,Not_Verified,70000,emp_1,0,0,15.1,0,4,2,2,148106,49,0,0,0,19,159579,good
10800,term_36,6.97,A3,CA,Not_Verified,23000,emp_9,0,0,57.4,0,1,0,0,13948,66,1,1,0,3,20045,good
10000,term_36,6.49,A2,NC,Source_Verified,53136,emp_8,0,0,96.6,0,2,0,0,11989,47,0,0,0,4,45110,good
17500,term_60,11.48,B5,TN,Not_Verified,64000,emp_ge_10,0,2,32.6,0,3,1,3,38548,52,1,2,0,16,57516,good
30000,term_60,16.29,D1,AZ,Source_Verified,110000,emp_lt_1,0,0,90.1,0,4,1,5,72069,81,3,4,0,10,90973,good
7800,term_36,12.88,C2,FL,Not_Verified,78000,emp_9,0,0,63.1,0,3,1,5,34879,76,1,1,0,7,42205,good
10000,term_60,8.39,B1,NY,Not_Verified,21000,emp_ge_10,0,0,30.3,0,0,0,0,0,30,0,0,0,3,0,good
24000,term_36,5.32,A1,NY,Not_Verified,70000,emp_ge_10,0,0,43.6,0,4,0,1,14269,35,0,2,0,16,46001,good
7800,term_36,8.39,B1,MA,Source_Verified,75000,emp_4,0,0,84.6,0,3,0,1,12198,60,0,0,0,8,22882,good
2000,term_36,24.11,F2,NC,Verified,24000,emp_3,0,0,33.4,0,1,2,3,21513,81,0,0,0,4,21542,good
2700,term_36,12.99,C2,IL,Source_Verified,146500,emp_8,0,0,84.6,0,3,1,3,37730,88,0,1,0,13,41983,good
7675,term_36,24.11,F2,TX,Source_Verified,24000,emp_lt_1,0,0,28.9,0,4,1,1,16168,74,1,1,0,4,20200,good
9275,term_36,11.99,C1,MO,Not_Verified,85849,emp_ge_10,1,0,80,0,1,0,0,3383,80,0,1,0,4,14697,good
25000,term_60,8.49,B1,AL,Not_Verified,94000,emp_3,0,0,25.3,0,1,0,0,15688,34,2,1,0,5,25000,good
6000,term_36,7.89,A5,MD,Verified,50000,emp_4,0,0,93.6,0,4,0,1,45105,85,0,0,0,6,53513,good
25000,term_36,12.99,C2,CA,Source_Verified,156000,emp_ge_10,0,0,73.8,0,3,1,2,97949,70,1,2,0,10,123742,good
26000,term_36,10.75,B4,OH,Not_Verified,75000,emp_ge_10,0,0,57.4,0,4,3,5,41709,68,3,5,0,16,51847,good
13000,term_36,8.39,B1,TX,Source_Verified,71000,emp_7,1,1,42.9,0,3,1,3,57414,78,3,4,0,11,51701,good
7500,term_36,10.75,B4,AR,Not_Verified,65000,emp_9,0,1,39.8,0,3,2,2,47825,63,2,1,0,11,67238,good
17000,term_36,9.16,B2,MD,Not_Verified,170000,emp_ge_10,0,0,29.1,0,2,0,0,20110,32,0,3,0,6,64753,good
20000,term_36,15.77,D1,TX,Verified,62000,emp_ge_10,0,1,60.1,0,4,2,3,104556,66,0,1,0,9,118130,good
23375,term_36,9.16,B2,NY,Not_Verified,55000,emp_lt_1,0,0,25,0,12,3,6,95240,72,3,1,0,43,107426,good
10050,term_36,26.57,F5,FL,Verified,52000,emp_9,0,3,29.8,0,0,0,0,0,30,0,7,0,0,0,good
30000,term_36,10.78,B4,CA,Source_Verified,95000,emp_5,1,0,72.5,0,2,0,0,47573,74,0,0,0,15,55159,good
